<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200806,000000,0.04053,0.040725,0.03811,0.03855,186800880000
20200807,000000,0.03856,0.03878,0.03743,0.03783,85586550000
20200808,000000,0.037805,0.03794,0.036595,0.03672,100221800000
20200811,000000,0.036705,0.03705,0.03651,0.036755,39955870000
20200812,000000,0.03664,0.037455,0.036605,0.03693,58728300000
20200813,000000,0.037165,0.0377,0.036935,0.03768,39873380000
20200814,000000,0.03759,0.037985,0.037455,0.03764,34493030000
20200815,000000,0.037765,0.037845,0.037275,0.03772,25066590000
20200818,000000,0.03786,0.0381,0.03737,0.03761,35985140000
20200819,000000,0.037595,0.037735,0.03717,0.037355,19437750000
20200820,000000,0.03733,0.03766,0.037245,0.037445,17985260000
20200821,000000,0.037345,0.037345,0.03671,0.03697,28969060000
20200822,000000,0.03703,0.0371,0.036075,0.03636,34526110000
20200825,000000,0.036465,0.03666,0.036005,0.036315,40958050000
20200826,000000,0.03632,0.03646,0.03565,0.03585,36234190000
20200827,000000,0.0358,0.03608,0.03536,0.036065,31768700000
20200828,000000,0.03605,0.03637,0.03595,0.03609,22238140000
20200829,000000,0.03616,0.036275,0.0358,0.03595,15054610000
20200901,000000,0.03606,0.036195,0.035055,0.035375,29784330000
20200902,000000,0.035435,0.036085,0.03537,0.036065,24611870000
20200903,000000,0.036085,0.03616,0.03516,0.035555,29955300000
20200904,000000,0.0355,0.03562,0.034925,0.03508,34142720000
20200905,000000,0.03498,0.0354,0.034805,0.035335,20954790000
20200908,000000,0.035255,0.035445,0.035085,0.03521,14150490000
20200909,000000,0.03525,0.035285,0.0345,0.034825,26885500000
20200910,000000,0.03483,0.03506,0.03471,0.03503,14797560000
20200911,000000,0.035055,0.035485,0.034615,0.03515,24676470000
20200912,000000,0.03521,0.03544,0.03509,0.03542,13255600000
20200915,000000,0.03553,0.035875,0.03548,0.0358,24414530000
20200916,000000,0.03583,0.03625,0.035635,0.036185,24912970000
20200917,000000,0.03624,0.036345,0.035685,0.035795,22050460000
20200918,000000,0.035605,0.03577,0.035345,0.035705,24378170000
20200919,000000,0.03575,0.0358,0.035255,0.03549,22372140000
20200922,000000,0.035465,0.03547,0.03455,0.034855,27039890000
20200923,000000,0.034825,0.035115,0.0343,0.034635,51067600000
20200924,000000,0.03459,0.034875,0.0343,0.034355,27346910000
20200925,000000,0.034145,0.0346,0.03402,0.034275,35364380000
20200926,000000,0.03434,0.03439,0.03391,0.034225,18748240000
20200929,000000,0.034255,0.03459,0.03417,0.034495,18365230000
20200930,000000,0.0345,0.03488,0.03363,0.03458,33606700000
20201001,000000,0.03454,0.03475,0.03427,0.034475,19435580000
20201002,000000,0.03465,0.034705,0.03415,0.03425,13994440000
20201003,000000,0.03373,0.0339,0.03351,0.033835,19545140000
20201006,000000,0.03395,0.03398,0.0336,0.03375,14764670000
20201007,000000,0.03375,0.034065,0.033695,0.03379,14206270000
20201008,000000,0.03385,0.03395,0.03319,0.033405,23749350000
20201009,000000,0.03342,0.033505,0.033055,0.033395,18554520000
20201010,000000,0.03344,0.03344,0.033005,0.033205,13948730000
20201013,000000,0.033195,0.03354,0.033115,0.03323,13349810000
20201014,000000,0.033205,0.03338,0.032915,0.03304,12146830000
20201015,000000,0.03298,0.033295,0.032805,0.033225,12806890000
20201016,000000,0.03312,0.033185,0.032405,0.032655,25031080000
20201017,000000,0.0326,0.032675,0.032005,0.03202,19948320000
20201020,000000,0.032105,0.032295,0.031625,0.031725,21268050000
20201021,000000,0.0318,0.03398,0.0315,0.03389,107508630000
20201022,000000,0.033965,0.03467,0.033325,0.0336,91847350000
20201023,000000,0.0334,0.03478,0.03325,0.03464,65627820000
20201024,000000,0.03463,0.035145,0.03427,0.034785,39211250000
20201027,000000,0.03472,0.03473,0.033885,0.034115,26624350000
20201028,000000,0.03417,0.034425,0.0334,0.033435,23793630000
20201029,000000,0.03343,0.03343,0.0322,0.032225,35776670000
20201030,000000,0.03235,0.0331,0.03205,0.03276,39260930000
20201031,000000,0.032475,0.03322,0.03222,0.032665,30310020000
20201103,000000,0.0326,0.032915,0.0321,0.032865,24596250000
20201104,000000,0.03301,0.033295,0.032705,0.032955,34412940000
20201106,000000,0.03342,0.03379,0.033155,0.033645,40262890000
20201107,000000,0.03357,0.033725,0.0332,0.033605,23477290000
20201110,000000,0.03386,0.03462,0.033625,0.03439,65162810000
20201111,000000,0.03437,0.034835,0.034165,0.03464,36257160000
20201112,000000,0.034735,0.03522,0.03412,0.03414,59186900000
20201113,000000,0.033985,0.036605,0.03385,0.035935,108471370000
20201114,000000,0.03593,0.03705,0.035745,0.0366,107161570000
20201117,000000,0.03693,0.0373,0.036605,0.0372,87059410000
20201118,000000,0.037185,0.037245,0.0359,0.0362,67083450000
20201119,000000,0.03609,0.03668,0.035435,0.03605,42872820000
20201120,000000,0.03605,0.036265,0.03569,0.0361,27220440000
20201121,000000,0.036095,0.036845,0.03605,0.036545,34481540000
20201124,000000,0.03668,0.037,0.036255,0.03653,31711890000
20201125,000000,0.036625,0.036995,0.036435,0.036935,31542090000
20201126,000000,0.03694,0.03715,0.036445,0.03682,51512280000
20201127,000000,0.03685,0.03744,0.0366,0.037,71416540000
20201128,000000,0.0371,0.0382,0.036785,0.037765,110544580000
20201201,000000,0.037705,0.03785,0.037005,0.03721,44417880000
20201202,000000,0.037385,0.037825,0.03727,0.0377,29852440000
20201203,000000,0.03755,0.03805,0.03747,0.03797,33236820000
20201204,000000,0.037995,0.03843,0.03734,0.037755,46388570000
20201205,000000,0.037835,0.0381,0.0377,0.037835,39926930000
20201208,000000,0.037795,0.037985,0.037445,0.03749,25896520000
20201209,000000,0.03748,0.0378,0.03705,0.03748,26196850000
20201210,000000,0.037505,0.03794,0.03725,0.03732,31227560000
20201211,000000,0.03742,0.03814,0.03723,0.03803,47833580000
20201212,000000,0.038075,0.03823,0.0377,0.037945,35719410000
20201215,000000,0.03815,0.038695,0.0375,0.03783,63760160000
20201216,000000,0.03771,0.03804,0.03761,0.037765,39265700000
20201217,000000,0.03782,0.0385,0.0377,0.038315,64465980000
20201218,000000,0.03835,0.03894,0.038005,0.03835,48285610000
20201219,000000,0.038195,0.038365,0.037825,0.03815,29649110000
20201222,000000,0.037955,0.038045,0.036515,0.03718,58457380000
20201223,000000,0.036895,0.03754,0.036755,0.037205,27808460000
20201224,000000,0.037285,0.038145,0.037155,0.037945,33245910000
20201225,000000,0.038105,0.03827,0.03767,0.03783,17825410000
20201226,000000,0.03785,0.038075,0.0378,0.03795,9898910000
20201229,000000,0.0383,0.038315,0.0379,0.03801,18188520000
20201230,000000,0.038155,0.03822,0.037465,0.037755,16669170000
20201231,000000,0.03784,0.03818,0.0375,0.037895,17773750000
20210105,000000,0.038025,0.03852,0.0378,0.037925,23826040000
20210106,000000,0.037935,0.0386,0.037855,0.038445,28782590000
20210107,000000,0.038525,0.038595,0.03805,0.038235,25428390000
20210109,000000,0.03852,0.039095,0.038445,0.03894,39504750000
20210112,000000,0.03874,0.04005,0.03841,0.03989,60293350000
20210113,000000,0.04005,0.04055,0.03975,0.040175,49414150000
20210114,000000,0.040205,0.04046,0.03951,0.039735,37088800000
20210115,000000,0.03979,0.0401,0.03926,0.039875,26614430000
20210116,000000,0.039735,0.04144,0.0392,0.03956,84199700000
20210119,000000,0.039365,0.03944,0.038755,0.03916,39167780000
20210120,000000,0.03936,0.039475,0.03855,0.038645,33754240000
20210121,000000,0.038675,0.03891,0.0386,0.03879,24767440000
20210122,000000,0.038975,0.03899,0.03779,0.03787,37873510000
20210123,000000,0.03765,0.03774,0.03708,0.03737,33368140000
20210126,000000,0.03757,0.0379,0.037405,0.03772,25833990000
20210127,000000,0.03755,0.037825,0.03735,0.03772,18534280000
20210128,000000,0.037795,0.037885,0.03702,0.037065,24553950000
20210129,000000,0.037015,0.03732,0.0364,0.03709,34054250000
20210130,000000,0.036935,0.036955,0.03655,0.036635,22231830000
20210202,000000,0.036805,0.037145,0.036635,0.036945,20868410000
20210203,000000,0.037105,0.03753,0.03685,0.036945,27879580000
20210204,000000,0.037095,0.037375,0.03675,0.037,22583830000
20210205,000000,0.03693,0.0374,0.03693,0.03738,18425370000
20210206,000000,0.03746,0.038075,0.037315,0.037885,29788030000
20210209,000000,0.03803,0.03834,0.03802,0.038285,19924360000
20210210,000000,0.038375,0.038425,0.03759,0.037805,25137910000
20210211,000000,0.03786,0.03807,0.03728,0.03737,16850560000
20210212,000000,0.03737,0.03773,0.037235,0.03747,12235000000
20210213,000000,0.03742,0.03769,0.036945,0.037685,20117990000
20210216,000000,0.03784,0.038145,0.03775,0.03808,21239530000
20210217,000000,0.03816,0.038225,0.0377,0.03789,15712950000
20210218,000000,0.03786,0.0383,0.03738,0.03768,23405520000
20210219,000000,0.03769,0.037735,0.036755,0.03694,25669960000
20210220,000000,0.036805,0.037465,0.036715,0.03738,20646160000
20210221,000000,0.03732,0.03738,0.03715,0.03731,3098040000
20210223,000000,0.03746,0.037625,0.03697,0.03735,10317550000
20210225,000000,0.0372,0.03758,0.03711,0.03748,16602680000
20210226,000000,0.03755,0.0381,0.037325,0.037415,36406460000
20210227,000000,0.03728,0.03772,0.03696,0.037075,33532730000
20210302,000000,0.03726,0.03746,0.037215,0.037385,14681550000
20210303,000000,0.03727,0.03773,0.037125,0.037605,19682030000
20210304,000000,0.037775,0.038085,0.0373,0.037445,25544080000
20210305,000000,0.03747,0.037755,0.03685,0.036975,31175250000
20210306,000000,0.03716,0.0376,0.036965,0.03759,25882480000
20210310,000000,0.03764,0.038635,0.037595,0.038465,40764200000
20210311,000000,0.0383,0.03909,0.038085,0.03831,26415870000
20210312,000000,0.038435,0.038655,0.037815,0.038265,24632460000
20210313,000000,0.03828,0.038295,0.037975,0.038175,12839710000
20210316,000000,0.0383,0.0388,0.038205,0.03857,22959230000
20210317,000000,0.0385,0.03892,0.0383,0.038765,19199060000
20210318,000000,0.03875,0.038825,0.037845,0.038215,26202870000
20210319,000000,0.03833,0.03845,0.037445,0.03761,26253390000
20210320,000000,0.03763,0.03803,0.03742,0.03785,27769730000
20210323,000000,0.03781,0.0386,0.03772,0.03816,29542990000
20210324,000000,0.03809,0.03829,0.037625,0.0378,22963540000
20210325,000000,0.03795,0.038195,0.037815,0.037915,13779590000
20210326,000000,0.03792,0.038165,0.03767,0.03805,13863770000
20210327,000000,0.03811,0.03846,0.038105,0.03838,12057530000
20210330,000000,0.038305,0.0389,0.038135,0.038785,25066570000
20210331,000000,0.03895,0.039935,0.03885,0.03986,36307520000
20210401,000000,0.03991,0.04289,0.03985,0.042715,183364910000
20210402,000000,0.04301,0.043635,0.0423,0.04258,93354520000
20210403,000000,0.042775,0.043175,0.04207,0.042855,38628630000
20210406,000000,0.042855,0.04443,0.042725,0.044375,71690840000
20210407,000000,0.044485,0.044935,0.04283,0.0429,96153500000
20210408,000000,0.04294,0.0444,0.042675,0.0441,55991110000
20210409,000000,0.04438,0.04498,0.043865,0.044055,50183460000
20210410,000000,0.044055,0.044145,0.0434,0.04375,30685920000
20210413,000000,0.0436,0.0445,0.04335,0.04402,27490580000
20210414,000000,0.044205,0.0455,0.044165,0.04548,55308140000
20210415,000000,0.04572,0.04718,0.045625,0.04676,83028330000
20210416,000000,0.045925,0.046705,0.045645,0.046355,39375660000
20210417,000000,0.046755,0.04754,0.046565,0.047475,52215500000
20210420,000000,0.0476,0.0478,0.04635,0.04642,53776260000
20210421,000000,0.046675,0.0482,0.045925,0.046825,136845990000
20210422,000000,0.046765,0.04795,0.046495,0.04786,67672170000
20210423,000000,0.04799,0.04827,0.04722,0.048,57146490000
20210424,000000,0.04816,0.0515,0.048095,0.05136,192176100000
20210427,000000,0.05181,0.05216,0.05041,0.051315,107092710000
20210428,000000,0.05136,0.05177,0.05088,0.051295,59668180000
20210429,000000,0.05164,0.05172,0.05014,0.05033,71944660000
20210430,000000,0.050625,0.05124,0.04945,0.05001,66592400000
20210501,000000,0.049825,0.05168,0.049555,0.0516,73626500000
20210505,000000,0.05189,0.0549,0.05172,0.054695,144339140000
20210506,000000,0.054835,0.055655,0.05353,0.054125,76267680000
20210507,000000,0.054195,0.054845,0.053565,0.054285,37924440000
20210508,000000,0.05446,0.05455,0.05242,0.052725,56897060000
20210511,000000,0.052955,0.053195,0.05022,0.050895,64890990000
20210512,000000,0.0508,0.05164,0.0495,0.04958,87124770000
20210513,000000,0.0498,0.0501,0.048405,0.048605,84964420000
20210514,000000,0.048725,0.05126,0.04857,0.051055,78435810000
20210515,000000,0.051275,0.05155,0.0496,0.050075,55181590000
20210518,000000,0.05019,0.050335,0.047765,0.04796,105350800000
20210519,000000,0.04815,0.04858,0.0456,0.04567,218952290000
20210520,000000,0.045195,0.04742,0.04411,0.0453,345383220000
20210521,000000,0.04549,0.04667,0.04477,0.04632,144516270000
20210522,000000,0.046415,0.046425,0.04516,0.045605,84364270000
20210525,000000,0.045815,0.046075,0.045145,0.045415,52714750000
20210526,000000,0.045455,0.045655,0.04515,0.04536,43736580000
20210527,000000,0.045535,0.04777,0.045515,0.047485,170810830000
20210528,000000,0.04742,0.04919,0.04682,0.048695,189240590000
20210529,000000,0.04889,0.04909,0.04783,0.048395,54151190000
20210601,000000,0.04845,0.04897,0.048405,0.04875,38974930000
20210602,000000,0.0489,0.05005,0.04875,0.04955,100617540000
20210603,000000,0.049595,0.049945,0.04886,0.04992,59806230000
20210604,000000,0.050095,0.050295,0.048915,0.049385,59963900000
20210605,000000,0.0494,0.049445,0.04786,0.048615,78822540000
20210608,000000,0.0485,0.04906,0.048305,0.048795,32884200000
20210609,000000,0.0487,0.0501,0.04859,0.05,76961100000
20210610,000000,0.05007,0.051195,0.050025,0.051165,77661600000
20210611,000000,0.0512,0.05136,0.05003,0.05026,51271300000
20210612,000000,0.050415,0.05096,0.04994,0.050405,45865410000
20210615,000000,0.0505,0.050745,0.0498,0.049935,30622580000
20210616,000000,0.050035,0.050295,0.048805,0.049165,57334660000
20210617,000000,0.049175,0.04962,0.047895,0.04838,71860750000
20210618,000000,0.048185,0.04872,0.04778,0.04846,60652480000
20210619,000000,0.04844,0.04848,0.0472,0.047345,73766660000
20210622,000000,0.047185,0.0485,0.0467,0.048265,58724780000
20210623,000000,0.048505,0.04863,0.0479,0.048225,39033730000
20210624,000000,0.04834,0.04861,0.047935,0.048225,28779910000
20210625,000000,0.048375,0.049215,0.04804,0.0485,52358780000
20210626,000000,0.048655,0.04894,0.048305,0.048635,21823920000
20210629,000000,0.048835,0.049725,0.04633,0.04961,57709030000
20210630,000000,0.049595,0.0496,0.04815,0.04866,52136440000
20210701,000000,0.0488,0.04898,0.0476,0.048475,75750080000
20210702,000000,0.048565,0.0491,0.04849,0.048915,40335010000
20210703,000000,0.048905,0.04901,0.04855,0.04877,21836410000
20210706,000000,0.04884,0.050775,0.04871,0.050545,65518730000
20210707,000000,0.05072,0.050875,0.049105,0.04948,62045660000
20210708,000000,0.04969,0.04993,0.049065,0.0494,48431040000
20210709,000000,0.04909,0.049165,0.0484,0.048695,45262600000
20210710,000000,0.048785,0.049175,0.04842,0.048995,34188300000
20210713,000000,0.049175,0.0493,0.048555,0.04889,31009840000
20210714,000000,0.048995,0.049055,0.04812,0.048225,36648440000
20210715,000000,0.047055,0.047475,0.04692,0.04731,39001740000
20210716,000000,0.0473,0.04785,0.04688,0.04719,38173290000
20210717,000000,0.04719,0.04775,0.04706,0.04725,33676270000
20210720,000000,0.04709,0.047215,0.045685,0.046,63299450000
20210721,000000,0.046115,0.046525,0.0458,0.04625,36741090000
20210722,000000,0.046225,0.047,0.04601,0.04693,24683160000
20210723,000000,0.04701,0.04741,0.046595,0.04676,29518320000
20210724,000000,0.046915,0.047045,0.04653,0.046735,24831820000
20210727,000000,0.04654,0.046785,0.046325,0.04658,32495510000
20210728,000000,0.046475,0.046695,0.046,0.046235,47592060000
20210729,000000,0.04634,0.04815,0.04623,0.048,61930910000
20210730,000000,0.04818,0.049,0.047845,0.04836,58742150000
20210731,000000,0.04834,0.048845,0.04767,0.04846,78190360000
20210803,000000,0.0489,0.0494,0.048585,0.048785,53822660000
20210804,000000,0.048825,0.049285,0.0481,0.048995,33794470000
20210805,000000,0.0491,0.04918,0.048845,0.049125,27314730000
20210806,000000,0.04919,0.049995,0.049,0.04968,40713830000
20210807,000000,0.04972,0.050325,0.049365,0.049945,44798830000
20210810,000000,0.04979,0.05145,0.0494,0.051005,60242480000
20210811,000000,0.05132,0.052125,0.0511,0.05185,58371550000
20210812,000000,0.0519,0.053135,0.051575,0.05312,67692920000
20210813,000000,0.05312,0.0534,0.05181,0.052075,59174230000
20210814,000000,0.05207,0.05267,0.051295,0.051445,34576570000
20210817,000000,0.051295,0.05242,0.051065,0.052385,30904730000
20210818,000000,0.052295,0.05309,0.05212,0.052385,51862550000
20210819,000000,0.052625,0.052795,0.051135,0.05119,36457840000
20210820,000000,0.05101,0.05102,0.049825,0.05048,66071730000
20210821,000000,0.050405,0.0511,0.04958,0.050685,43915320000
20210824,000000,0.0512,0.051415,0.050935,0.0513,22122610000
20210825,000000,0.05137,0.05174,0.05057,0.051065,34744650000
20210826,000000,0.05106,0.05129,0.0504,0.051085,25775330000
20210827,000000,0.05099,0.051085,0.0498,0.050045,30228780000
20210828,000000,0.050275,0.050875,0.0497,0.050805,32729420000
20210831,000000,0.05084,0.05225,0.05084,0.05215,50997930000
20210901,000000,0.05235,0.052995,0.052175,0.05269,72008770000
20210902,000000,0.05295,0.053215,0.05241,0.0532,39137980000
20210903,000000,0.05333,0.0535,0.05215,0.052445,37272650000
20210904,000000,0.0525,0.0529,0.05185,0.0524,43176820000
20210907,000000,0.052625,0.05454,0.0525,0.05409,67832490000
20210908,000000,0.05437,0.05484,0.05305,0.05364,54673900000
20210909,000000,0.0538,0.0544,0.05292,0.053785,50136860000
20210910,000000,0.0537,0.053705,0.052275,0.05239,46935220000
20210911,000000,0.05266,0.053225,0.05176,0.05195,35833760000
20210914,000000,0.052255,0.05255,0.0519,0.05255,30488970000
20210915,000000,0.05259,0.05275,0.051275,0.051495,45190150000
20210916,000000,0.051505,0.052485,0.051125,0.05212,57177400000
20210917,000000,0.052095,0.05239,0.05113,0.051635,41151280000
20210918,000000,0.05164,0.0519,0.0512,0.0514,37145880000
20210921,000000,0.051,0.05105,0.0494,0.04998,46619260000
20210922,000000,0.05025,0.050705,0.049455,0.050065,42503320000
20210923,000000,0.050505,0.05115,0.0499,0.050815,44608180000
20210924,000000,0.05102,0.051305,0.05015,0.050795,38142140000
20210925,000000,0.05076,0.051125,0.05038,0.050925,25031000000
20210928,000000,0.05132,0.05235,0.0511,0.052345,42785950000
20210929,000000,0.05241,0.05311,0.05055,0.050855,78922860000
20210930,000000,0.0508,0.051595,0.050465,0.05096,35752810000
20211001,000000,0.051205,0.05222,0.05114,0.05167,70384090000
20211002,000000,0.0512,0.0515,0.05083,0.051485,31062440000
20211005,000000,0.051425,0.0524,0.05094,0.05168,64507880000
20211006,000000,0.05191,0.053995,0.05158,0.053835,92923040000
20211007,000000,0.05398,0.0549,0.05271,0.05416,127190130000
20211008,000000,0.054505,0.0551,0.05371,0.05428,73785880000
20211009,000000,0.05431,0.05475,0.05383,0.054595,52683550000
20211012,000000,0.05488,0.05654,0.05473,0.05619,118882220000
20211013,000000,0.055815,0.05595,0.055205,0.05539,52215270000
20211014,000000,0.0555,0.05565,0.05434,0.05511,58989140000
20211015,000000,0.055375,0.056,0.05456,0.05537,68234340000
20211016,000000,0.0555,0.055745,0.05495,0.0556,33823140000
20211019,000000,0.05559,0.055825,0.05506,0.055765,28656530000
20211020,000000,0.05616,0.057495,0.055805,0.0574,102410640000
20211021,000000,0.05725,0.0575,0.056245,0.05661,69015200000
20211022,000000,0.056195,0.0565,0.05463,0.05516,72371810000
20211023,000000,0.05521,0.0559,0.054205,0.0544,65823070000
20211026,000000,0.054795,0.0562,0.053945,0.05617,64170560000
20211027,000000,0.056405,0.05642,0.055555,0.05597,56624650000
20211028,000000,0.05527,0.056,0.054925,0.05506,55190260000
20211029,000000,0.05494,0.055285,0.05308,0.053765,76476070000
20211030,000000,0.05346,0.05359,0.052,0.05273,93209870000
20211102,000000,0.05275,0.05355,0.05232,0.05354,58731860000
20211103,000000,0.0536,0.05372,0.05236,0.05282,56257250000
20211104,000000,0.052445,0.052985,0.0518,0.052885,47766520000
20211106,000000,0.052495,0.05286,0.05214,0.052815,31781040000
20211109,000000,0.0531,0.05337,0.051865,0.05237,47113600000
20211110,000000,0.05229,0.05237,0.051,0.05152,63044870000
20211111,000000,0.05138,0.051665,0.05,0.050025,73373900000
20211112,000000,0.050195,0.051485,0.05005,0.05125,74183260000
20211113,000000,0.05133,0.05154,0.04957,0.05029,92636560000
20211116,000000,0.050305,0.05231,0.05017,0.05189,87658880000
20211117,000000,0.052135,0.052245,0.05081,0.05104,51833980000
20211118,000000,0.050945,0.05196,0.050885,0.051565,37425310000
20211119,000000,0.0515,0.05301,0.05053,0.05255,88356330000
20211120,000000,0.053,0.05324,0.050125,0.050495,127245140000
20211123,000000,0.05019,0.05036,0.04803,0.048405,122087360000
20211124,000000,0.04815,0.05,0.047025,0.049875,105029940000
20211125,000000,0.05015,0.050365,0.048925,0.04935,47920780000
20211126,000000,0.049555,0.049695,0.04867,0.04879,34386400000
20211127,000000,0.04766,0.04799,0.04652,0.04658,87388770000
20211130,000000,0.0476,0.048055,0.046525,0.047375,86170700000
20211201,000000,0.04657,0.048,0.04644,0.047195,85805360000
20211202,000000,0.047745,0.048595,0.0472,0.04758,73891730000
20211203,000000,0.04762,0.04908,0.04762,0.04893,63022700000
20211204,000000,0.04915,0.049265,0.04818,0.04861,40929580000
20211207,000000,0.04879,0.04922,0.047435,0.04801,44443840000
20211208,000000,0.04801,0.048675,0.0471,0.04838,66568160000
20211209,000000,0.048505,0.04918,0.046655,0.047255,63970100000
20211210,000000,0.047335,0.047935,0.04647,0.046915,51939700000
20211211,000000,0.047045,0.0471,0.045815,0.045935,73401050000
20211214,000000,0.04607,0.046235,0.04247,0.04293,140553590000
20211215,000000,0.042885,0.04455,0.03909,0.04444,153659460000
20211216,000000,0.0445,0.04488,0.04346,0.044795,61033850000
20211217,000000,0.0448,0.04671,0.044795,0.04624,88077520000
20211218,000000,0.046145,0.04733,0.045635,0.046905,65035760000
20211221,000000,0.0465,0.046595,0.04535,0.046365,66018850000
20211222,000000,0.04651,0.047475,0.04606,0.04734,55892470000
20211223,000000,0.047275,0.048195,0.04695,0.047575,59553050000
20211224,000000,0.04759,0.0482,0.046975,0.0472,37773120000
20211225,000000,0.047225,0.047345,0.046205,0.04709,34994850000
20211228,000000,0.047035,0.04805,0.04701,0.04773,47058120000
20211229,000000,0.04782,0.04845,0.047675,0.048395,48831590000
20211230,000000,0.048415,0.04858,0.04776,0.04843,28213750000
20211231,000000,0.048425,0.048615,0.047925,0.048195,30718110000
20220104,000000,0.04835,0.049495,0.04835,0.04945,27952860000
20220105,000000,0.049455,0.04987,0.04906,0.0497,29795100000
20220106,000000,0.04959,0.049865,0.047175,0.04736,47637090000
20220107,000000,0.047365,0.0485,0.04705,0.048445,39690360000
20220111,000000,0.04868,0.049265,0.04822,0.04895,34752810000
20220112,000000,0.048995,0.0504,0.048675,0.05026,47473490000
20220113,000000,0.05024,0.05086,0.049875,0.05011,48695060000
20220114,000000,0.05009,0.05024,0.04584,0.047075,173662550000
20220115,000000,0.047375,0.04799,0.04384,0.04641,195047170000
20220118,000000,0.046505,0.046825,0.04486,0.0465,106291620000
20220119,000000,0.046535,0.046695,0.04307,0.043635,157232450000
20220120,000000,0.043045,0.0465,0.041125,0.045275,149932310000
