<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
230601;152100;24.415;24.415;24.415;24.415;3100
230601;152200;24.415;24.415;24.405;24.405;4800
230601;152300;24.4;24.4;24.4;24.4;1600
230601;152500;24.41;24.41;24.41;24.41;700
230601;152600;24.405;24.405;24.405;24.405;200
230601;152700;24.405;24.41;24.4;24.405;2100
230601;152800;24.405;24.405;24.4;24.4;6800
230601;152900;24.4;24.405;24.39;24.405;254600
230601;153000;24.4;24.405;24.4;24.405;700
230601;153100;24.4;24.405;24.395;24.4;4500
230601;153200;24.4;24.4;24.395;24.395;5800
230601;153300;24.4;24.4;24.4;24.4;900
230601;153400;24.395;24.395;24.395;24.395;300
230601;153500;24.4;24.4;24.395;24.395;8200
230601;153600;24.4;24.4;24.4;24.4;2000
230601;153700;24.405;24.415;24.405;24.415;500
230601;153800;24.41;24.415;24.41;24.415;4200
230601;153900;24.41;24.415;24.41;24.41;11500
230601;154000;24.415;24.425;24.415;24.425;14900
230601;154100;24.425;24.45;24.415;24.45;159900
230601;154200;24.45;24.455;24.415;24.455;48100
230601;154300;24.455;24.475;24.455;24.475;52800
230601;154400;24.475;24.515;24.475;24.51;206200
230601;154500;24.515;24.56;24.51;24.56;446100
230601;154600;24.555;24.64;24.555;24.63;560000
230601;154700;24.635;24.655;24.625;24.645;175500
230601;154800;24.65;24.73;24.65;24.73;266300
230601;154900;24.735;24.74;24.645;24.655;365200
230601;155000;24.66;24.685;24.655;24.655;46100
230601;155100;24.655;24.66;24.59;24.595;298400
230601;155200;24.6;24.6;24.57;24.575;229200
230601;155300;24.57;24.575;24.57;24.57;29600
230601;155400;24.57;24.575;24.57;24.575;28000
230601;155500;24.57;24.58;24.57;24.58;65800
230601;155600;24.58;24.625;24.58;24.625;144500
230601;155700;24.61;24.625;24.58;24.595;81900
230601;155800;24.595;24.595;24.57;24.57;27100
230601;155900;24.57;24.58;24.57;24.57;8000
230601;160000;24.57;24.575;24.57;24.575;42600
230601;160100;24.575;24.575;24.57;24.575;6100
230601;160200;24.575;24.575;24.57;24.57;64500
230601;160300;24.575;24.575;24.565;24.565;38700
230601;160400;24.565;24.57;24.56;24.56;14000
230601;160500;24.565;24.565;24.56;24.56;25000
230601;160600;24.56;24.56;24.53;24.53;36300
230601;160700;24.535;24.535;24.53;24.53;8900
230601;160800;24.53;24.535;24.53;24.53;13300
230601;160900;24.525;24.53;24.525;24.53;2800
230601;161000;24.525;24.525;24.525;24.525;1800
230601;161100;24.53;24.53;24.52;24.52;18200
230601;161200;24.52;24.52;24.52;24.52;12400
