<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200902,000000,7.56,7.61,7.5,7.56,612800
20200903,000000,7.52,8.19,7.51,7.67,4214700
20200904,000000,7.66,7.94,7.63,7.69,1877500
20200905,000000,7.66,7.71,7.59,7.6,263000
20200908,000000,7.6,7.67,7.48,7.59,462000
20200909,000000,7.6,7.61,7.3,7.45,615400
20200910,000000,7.5,7.79,7.35,7.65,1403500
20200911,000000,7.67,8.12,7.67,7.98,3354300
20200912,000000,8,8.6,7.86,8.26,5056900
20200915,000000,8.4,8.4,8,8.12,1153900
20200916,000000,8.2,8.49,8.02,8.14,2713200
20200917,000000,8.45,8.87,8.45,8.65,5867400
20200918,000000,8.65,9.88,8.65,9.88,12308400
20200919,000000,9.9,10,9.08,9.56,8419300
20200922,000000,9.5,9.5,9,9,2989400
20200923,000000,9.01,9.46,9.01,9.3,2525700
20200924,000000,9.35,9.35,9,9.05,1961200
20200925,000000,9.01,9.11,8.51,8.8,3023000
20200926,000000,8.72,8.8,8.4,8.5,3088500
20200929,000000,8.68,8.82,8.25,8.71,2648100
20200930,000000,8.74,9.36,8.74,9.25,5045800
20201001,000000,9.07,9.65,9.07,9.34,3059400
20201002,000000,9.34,9.75,9.12,9.45,3416300
20201003,000000,9.55,9.55,9.09,9.25,1856500
20201006,000000,9.22,10.2,9.13,9.98,5972800
20201007,000000,10.14,11.5,10.1,10.65,10461500
20201008,000000,10.79,11,10.24,10.31,2302800
20201009,000000,10.35,10.53,9.94,10.24,1679100
20201010,000000,10.14,10.67,9.91,10.21,1411300
20201013,000000,10.17,10.54,9.94,10.52,1457900
20201014,000000,10.53,10.6,10.26,10.31,816300
20201015,000000,10.34,10.48,10.16,10.41,955800
20201016,000000,10.45,10.45,9.97,10.13,2242500
20201017,000000,10.16,10.34,10,10.21,856100
20201020,000000,10.25,10.29,10.03,10.19,462200
20201021,000000,10.13,10.44,10.13,10.2,853700
20201022,000000,10.2,10.32,10.05,10.13,295500
20201023,000000,10.07,10.18,9.63,9.91,1327200
20201024,000000,9.91,10,9.57,9.83,1046000
20201027,000000,9.83,9.9,9.5,9.84,1342600
20201028,000000,9.82,9.93,9.68,9.8,1119500
20201029,000000,9.72,9.8,9,9.1,1931000
20201030,000000,9.19,9.43,8.95,9.28,1258900
20201031,000000,9.11,9.77,9.03,9.54,2070300
20201103,000000,9.54,9.79,9.31,9.44,421400
20201104,000000,9.41,9.86,9.41,9.77,821200
20201106,000000,9.87,10.12,9.79,10,1100800
20201107,000000,9.91,10.15,9.9,10.12,742200
20201110,000000,10.13,10.5,10.01,10.01,1062100
20201111,000000,10.09,10.18,9.94,10.13,886000
20201112,000000,10.18,10.47,10.16,10.3,1372200
20201113,000000,10.38,10.5,10.01,10.28,949300
20201114,000000,10.21,10.45,10.06,10.35,645900
20201117,000000,10.25,10.39,10.17,10.33,549700
20201118,000000,10.27,11,10.27,10.62,2350900
20201119,000000,10.65,11,10.64,10.98,1354400
20201120,000000,10.81,11.78,10.72,11.67,2671900
20201121,000000,11.77,12.5,11.76,12.15,6569900
20201124,000000,12.16,12.4,11.66,11.78,2471200
20201125,000000,11.79,11.93,11.61,11.73,1069100
20201126,000000,11.76,11.9,11.6,11.68,937900
20201127,000000,11.65,11.78,11.05,11.25,1100300
20201128,000000,11.23,11.89,11.14,11.73,858400
20201201,000000,11.79,12.06,11.54,11.61,1083300
20201202,000000,11.64,12.29,11.64,12.29,2737100
20201203,000000,12.23,12.41,12.07,12.16,917500
20201204,000000,12.16,12.35,11.81,12.24,1473900
20201205,000000,12.21,12.27,11.91,12,512600
20201208,000000,12,12.61,11.87,12.12,876300
20201209,000000,12.13,12.19,11.82,12.05,423200
20201210,000000,12.16,12.17,11.93,11.95,375900
20201211,000000,12.09,12.2,11.63,11.87,2086200
20201212,000000,11.87,12.05,11.7,11.83,631600
20201215,000000,11.85,11.89,11.32,11.42,2840500
20201216,000000,11.45,11.77,11.25,11.68,629300
20201217,000000,11.61,11.85,11.45,11.69,508900
20201218,000000,11.83,11.84,11.62,11.65,470600
20201219,000000,11.66,11.77,11.47,11.58,284600
20201222,000000,11.61,11.64,10.86,11.15,1712000
20201223,000000,11.28,11.7,11.22,11.66,908500
20201224,000000,11.65,12.05,11.65,11.87,1386100
20201225,000000,11.84,12.02,11.67,11.79,423000
20201226,000000,11.89,11.89,11.44,11.74,557600
20201229,000000,11.66,11.77,11.51,11.58,626400
20201230,000000,11.67,11.68,11.25,11.43,924200
20201231,000000,11.45,11.59,11.38,11.55,429400
20210105,000000,11.59,11.83,11.51,11.79,829300
20210106,000000,11.71,11.88,11.64,11.69,646600
20210107,000000,11.79,11.79,11.46,11.64,996700
20210109,000000,11.66,11.77,11.52,11.55,899500
20210112,000000,11.52,11.67,11.51,11.65,873500
20210113,000000,11.62,12.11,11.62,11.9,3956400
20210114,000000,12.08,12.55,11.83,11.86,3139400
20210115,000000,11.82,11.99,11.66,11.84,1325400
20210116,000000,11.75,11.99,11.73,11.73,871400
20210119,000000,11.89,11.89,11.51,11.69,803700
20210120,000000,11.78,11.9,11.51,11.63,1015200
20210121,000000,11.79,11.84,11.53,11.6,895500
20210122,000000,11.6,11.87,11.13,11.51,3263600
20210123,000000,11.46,11.6,11.06,11.49,1600300
20210126,000000,11.59,11.78,11.28,11.45,1578700
20210127,000000,11.48,11.49,11.37,11.42,540200
20210128,000000,11.3,11.51,11.16,11.37,596200
20210129,000000,11.21,11.47,11.05,11.17,1059600
20210130,000000,11.2,11.21,10.87,10.89,1243600
20210202,000000,11.06,11.06,10.55,10.7,1481800
20210203,000000,10.79,10.97,10.7,10.73,818400
20210204,000000,10.79,10.86,10.6,10.66,591500
20210205,000000,10.69,10.76,10.6,10.69,420600
20210206,000000,10.74,11.25,10.7,11.05,1589600
20210209,000000,11.09,11.3,11.02,11.14,897500
20210210,000000,11.05,11.48,11.05,11.39,1090400
20210211,000000,11.35,11.39,11.09,11.14,395200
20210212,000000,11.2,11.47,10.9,11,802500
20210213,000000,11.03,11.11,10.71,11.09,394800
20210216,000000,11.19,11.38,10.88,11.29,1068200
20210217,000000,11.3,11.56,11.01,11.45,1394600
20210218,000000,11.52,11.95,11.22,11.48,2454400
20210219,000000,11.49,11.85,11.36,11.6,1652300
20210220,000000,11.67,12.12,11.5,12,2155600
20210221,000000,12.09,12.4,11.96,12.05,1001500
20210223,000000,12.15,12.52,11.77,12.14,1527100
20210225,000000,12.36,12.43,12,12.09,1156700
20210226,000000,12.09,12.4,11.9,12.16,987100
20210227,000000,12.1,12.3,11.72,12.06,1886000
20210302,000000,12.29,12.3,11.66,12.07,654100
20210303,000000,12,12.25,11.93,12.17,387700
20210304,000000,12.24,12.35,12.13,12.22,657300
20210305,000000,12.35,12.35,12.12,12.19,488000
20210306,000000,12.11,12.19,11.95,12.1,592800
20210310,000000,12.11,12.4,12.03,12.24,648500
20210311,000000,12.27,12.34,11.55,12.04,1393400
20210312,000000,12.01,12.26,11.9,12.08,704700
20210313,000000,12.16,12.16,12.01,12.05,541600
20210316,000000,12,12.19,12,12.05,686500
20210317,000000,12.03,12.19,11.92,12,464800
20210318,000000,12.08,12.17,12.01,12.03,510600
20210319,000000,12.09,12.09,11.9,12,331900
20210320,000000,11.91,12.06,11.7,11.88,404200
20210323,000000,11.98,12.11,11.91,12.04,394000
20210324,000000,12.04,12.05,11.95,11.96,309200
20210325,000000,11.93,12.22,11.8,12.04,221900
20210326,000000,12.07,12.11,11.93,12.01,471500
20210327,000000,12.07,12.3,12.04,12.19,574700
20210330,000000,12.29,13.99,12.15,12.81,4398100
20210331,000000,13,13.15,12.45,12.84,1044800
20210401,000000,12.88,13.05,12.31,12.93,1146200
20210402,000000,12.96,13.8,12.89,13.06,1611100
20210403,000000,13.27,14.04,13.19,13.6,3826500
20210406,000000,13.82,13.82,12.8,13.38,1258700
20210407,000000,13.31,13.39,12.95,12.96,1131400
20210408,000000,12.96,13.35,12.9,13.11,844600
20210409,000000,13.07,13.29,13.03,13.2,749300
20210410,000000,13.12,13.39,13.11,13.24,479800
20210413,000000,13.16,13.25,12.93,13.16,649700
20210414,000000,13.22,13.42,13.02,13.25,558000
20210415,000000,13.27,13.5,13.18,13.5,702500
20210416,000000,13.21,13.45,13.17,13.4,389000
20210417,000000,13.3,13.48,13.22,13.45,549900
20210420,000000,13.5,14,13.33,14,1274300
20210421,000000,14,14.5,13.75,14.1,1374000
20210422,000000,14.23,15.94,14.15,15.43,2656000
20210423,000000,15.45,15.94,14.18,15.4,2090000
20210424,000000,15.26,15.49,14.75,14.96,1919400
20210427,000000,15.3,15.5,14.18,14.98,2708500
20210428,000000,15.08,15.76,14.7,15.05,1195500
20210429,000000,15.06,15.27,14.82,15.25,400900
20210430,000000,15,15.42,14.81,15.01,725400
20210501,000000,15,15.5,14.81,15.15,589400
20210505,000000,15.31,15.43,14.31,14.71,1600800
20210506,000000,14.99,14.99,13.84,14.57,1599400
20210507,000000,14.59,15,14.07,14.8,885100
20210508,000000,14.81,15,14.57,14.83,139600
20210511,000000,14.71,14.97,14.43,14.55,497800
20210512,000000,14.63,14.64,14.27,14.58,578200
20210513,000000,14.58,14.95,14.33,14.63,851600
20210514,000000,14.6,14.84,14.23,14.63,625800
20210515,000000,14.8,15.25,14.61,15.24,547900
20210518,000000,15.25,15.39,15.03,15.32,986100
20210519,000000,15.4,15.5,15.09,15.38,595700
20210520,000000,15.38,15.39,14.6,14.96,806800
20210521,000000,15.01,15.2,14.42,14.94,759900
20210522,000000,14.81,15.1,14.55,14.74,695100
20210525,000000,14.95,14.96,14.62,14.78,278600
20210526,000000,14.97,14.97,14.64,14.85,403700
20210527,000000,14.81,15.18,14.72,14.97,252400
20210528,000000,15,15.1,14.77,14.98,248100
20210529,000000,14.99,15.08,14.84,15,226300
20210601,000000,15,15.7,14.96,15.49,762400
20210602,000000,15.4,15.66,15.35,15.5,1194900
20210603,000000,15.39,15.7,15.38,15.7,682300
20210604,000000,15.72,15.91,15.21,15.45,408000
20210605,000000,15.31,15.5,15.21,15.41,319200
20210608,000000,15.5,15.5,15,15.49,240600
20210609,000000,15.5,15.5,15.35,15.45,110300
20210610,000000,15.48,15.49,14.63,15.32,598900
20210611,000000,15.23,15.5,15.1,15.26,487800
20210612,000000,15.39,15.5,15.31,15.43,332500
20210615,000000,15.41,15.51,15.22,15.47,183700
20210616,000000,15.41,15.51,15.35,15.45,186800
20210617,000000,15.51,17.89,15.51,17.45,4657500
20210618,000000,17.49,18.5,16.41,16.84,2926800
20210619,000000,17.08,17.91,16.84,17.16,1320800
20210622,000000,17.2,17.51,16.7,16.95,480500
20210623,000000,16.81,17.09,16.5,16.62,710400
20210624,000000,16.89,17.22,16.29,17.16,501600
20210625,000000,17.27,18.15,17.15,17.44,734300
20210626,000000,17.44,17.44,16.61,17.09,366300
20210629,000000,16.91,17.68,16.85,16.96,776600
20210630,000000,16.61,17.33,16,16.42,1363100
20210701,000000,16.35,17,16.35,16.97,358000
20210702,000000,16.99,17,16.3,16.51,920800
20210703,000000,16.61,16.96,16.02,16.86,544300
20210706,000000,16.8,17.05,16.63,16.78,386800
20210707,000000,16.71,16.82,16.5,16.55,482600
20210708,000000,16.47,17.23,16.47,16.84,542100
20210709,000000,16.82,17.16,16.52,16.81,611100
20210710,000000,17.08,17.6,16.89,17.15,405100
20210713,000000,16.95,17.28,16.78,16.93,412200
20210714,000000,16.87,16.99,16.45,16.6,528700
20210715,000000,16.68,17.2,16.47,16.69,543900
20210716,000000,16.52,17.1,16.51,16.77,244700
20210717,000000,16.91,17.07,16.62,16.82,349000
20210720,000000,17.07,17.07,16,16.19,869200
20210721,000000,16.21,17,16.11,16.76,654600
20210722,000000,16.7,16.94,16.61,16.79,290000
20210723,000000,16.89,16.9,16.18,16.56,454100
20210724,000000,16.59,16.79,16.5,16.61,244200
20210727,000000,16.57,16.89,16.47,16.68,354700
20210728,000000,16.77,16.98,16.35,16.97,370400
20210729,000000,16.99,18.2,16.99,17.75,1385400
20210730,000000,17.79,17.96,17.18,17.8,360300
20210731,000000,17.81,18.34,17.8,18.01,585700
20210803,000000,18.05,18.05,17.39,17.86,379300
20210804,000000,17.81,17.9,17.6,17.75,162600
20210805,000000,17.79,18.1,17.13,17.9,672100
20210806,000000,17.55,18,17.55,17.82,187000
20210807,000000,17.89,18.9,17.68,17.97,565200
20210810,000000,18.14,18.49,17.91,17.96,415400
20210811,000000,17.86,18,17.76,17.98,420900
20210812,000000,18,18.38,18,18.1,653800
20210813,000000,18.09,18.39,17.96,18.29,489000
20210814,000000,18.41,18.48,18.07,18.25,328400
20210817,000000,18.26,18.28,17.81,18,377300
20210818,000000,18.05,18.05,17.5,17.6,627300
20210819,000000,17.69,17.99,17.62,17.92,325600
20210820,000000,17.99,17.99,17.2,17.65,1212600
20210821,000000,17.67,18.09,17.4,17.95,558200
20210824,000000,18.19,18.2,17.5,18.09,730000
20210825,000000,18.08,18.09,17.52,18,531500
20210826,000000,18.04,18.04,17.71,18.02,419200
20210827,000000,18.02,18.19,17.81,18,356600
20210828,000000,18,18.31,18,18.15,452900
20210831,000000,18.12,18.5,18.01,18.4,891600
20210901,000000,19.82,21.15,18.95,20.54,6576800
20210902,000000,20.83,20.83,19.75,20.01,1323600
20210903,000000,20.37,20.48,19.87,19.97,779700
20210904,000000,20.15,20.39,19.92,20.25,689400
20210907,000000,20.25,22.8,20.25,21.46,3632500
20210908,000000,21.25,22.44,21.18,21.96,1493200
20210909,000000,22.09,22.5,21.65,22.28,1293900
20210910,000000,22.37,22.77,21.77,22.2,776100
20210911,000000,22.4,22.7,22.04,22.11,473600
20210914,000000,22.44,22.7,22.01,22.35,1016600
20210915,000000,22.6,23.99,22.48,23.18,2131700
20210916,000000,23.48,25.15,23.03,23.66,1948000
20210917,000000,23.92,25.3,23.67,24.97,3904800
20210918,000000,25.49,29.89,25.02,27.71,18818600
20210921,000000,27.68,29.87,25.5,27.2,15190300
20210922,000000,26.76,28.88,25.35,26.7,6682500
20210923,000000,26.99,27.26,25.65,26.42,2621400
20210924,000000,26.62,26.99,26.03,26.57,1419700
20210925,000000,26.83,27.9,26.5,27.36,1676700
20210928,000000,27.89,29.38,27.03,29,6124300
20210929,000000,28.99,29.43,28.37,28.51,2997700
20210930,000000,28.78,29.49,27.66,28.68,3017500
20211001,000000,28.95,29.5,28.11,29.35,2731100
20211002,000000,29.64,30.2,28.43,28.99,3470300
20211005,000000,29.48,29.8,27.2,28.2,3221500
20211006,000000,28.46,28.95,28.3,28.5,2271300
20211007,000000,28.94,28.94,27.72,28.6,1620100
20211008,000000,28.77,29.06,28.35,29.05,954900
20211009,000000,29.22,29.22,28.43,28.47,736600
20211012,000000,28.85,28.99,28.4,28.52,1181500
20211013,000000,28.04,28.7,27.9,28.36,1722300
20211014,000000,28.86,28.86,28.36,28.66,896400
20211015,000000,28.99,29.4,28.41,28.84,1444200
20211016,000000,29.03,29.1,28.3,28.45,953600
20211019,000000,28.61,28.88,27.9,28.29,2366000
20211020,000000,28.49,28.64,28.1,28.41,1495400
20211021,000000,28.45,28.83,28.11,28.82,1305200
20211022,000000,28.9,29.4,28.54,28.88,1490300
20211023,000000,29.16,29.16,28.38,28.74,697700
20211026,000000,28.8,29,28.43,28.69,495700
20211027,000000,28.96,28.96,28.06,28.5,802000
20211028,000000,28.65,28.65,27.57,28,814300
20211029,000000,28.24,28.24,26.05,27.35,1849400
20211030,000000,27.47,27.79,26.51,26.73,1388200
20211102,000000,26.88,27.11,26.34,27.01,1341600
20211103,000000,26.66,27.67,25.68,26.46,1909600
20211104,000000,26.6,26.6,24.66,25.79,2741700
20211106,000000,25.38,25.94,25.07,25.74,339000
20211109,000000,25.75,28.11,25.73,27.48,3092100
20211110,000000,27.47,28.95,26.8,28.4,1856800
20211111,000000,28.7,29.25,28.3,28.39,1462500
20211112,000000,28.61,28.61,27.38,27.9,607400
20211113,000000,27.61,28.73,26.2,27.23,1093700
20211116,000000,27.02,27.36,26.52,27.11,344700
20211117,000000,26.79,27.86,26.61,26.8,736600
20211118,000000,27.25,27.7,26.96,27.2,347500
20211119,000000,27.21,27.27,25.55,25.73,749400
20211120,000000,25.9,26.96,25.7,26.09,1055000
20211123,000000,25.88,26.27,24.93,26.01,2464600
20211124,000000,26,27.21,25.37,26.21,768400
20211125,000000,26.37,27.5,25.69,27.39,2707100
20211126,000000,27.5,27.8,27.15,27.54,400100
20211127,000000,27.21,27.3,26,26.47,449300
20211130,000000,26.61,27.31,26.58,26.7,505900
20211201,000000,26.54,26.86,25.9,26.25,334800
20211202,000000,26.02,26.94,25.71,26.4,445700
20211203,000000,26.36,27.68,26.26,26.51,368800
20211204,000000,26.53,27.2,26.53,27,384000
20211207,000000,27.01,27.01,26.2,26.91,460800
20211208,000000,26.93,27.7,26.66,26.85,265200
20211209,000000,26.8,27.37,26.6,26.61,259100
20211210,000000,26.82,26.84,26.22,26.4,192700
20211211,000000,26.23,27.16,26.19,26.64,325700
20211214,000000,26.77,28.41,26.02,26.64,1628200
20211215,000000,26.7,27.49,26,26.85,895700
20211216,000000,26.84,27.24,26.51,26.82,219900
20211217,000000,26.98,27.39,26.8,27.1,216800
20211218,000000,26.89,28.34,26.43,28.34,1203300
20211221,000000,28.29,28.29,26.68,26.72,730300
20211222,000000,26.93,27.44,26.57,26.77,1707100
20211223,000000,26.5,27.19,26.5,26.86,620700
20211224,000000,26.85,26.96,26.66,26.68,257700
20211225,000000,26.55,27,26.55,26.66,801300
20211228,000000,26.56,27,26.56,26.85,319800
20211229,000000,26.8,27.2,26.73,26.86,562000
20211230,000000,26.83,27.14,26.71,26.84,134600
20211231,000000,27.17,27.9,26.64,27.19,241700
20220104,000000,27.1,28,27.09,27.65,456800
20220105,000000,27.4,28.3,27.4,28.3,356400
20220106,000000,28.35,29.86,28.35,29.37,1541100
20220107,000000,28.77,29.16,27.91,28.84,864200
20220111,000000,28.95,29.4,27.83,28.14,565300
20220112,000000,28,28.93,27.52,28.47,590700
20220113,000000,28.99,29.39,28.33,29.39,736700
20220114,000000,29.8,30.61,28.11,28.9,1076500
20220115,000000,28.56,29.2,27.68,28.3,1339700
20220118,000000,28.31,31.49,27.77,31.36,6761000
20220119,000000,31.49,32.28,28.91,29.07,8681000
20220120,000000,28.52,30.7,27.59,30.29,1827200
20220121,000000,30.48,31.9,28.75,29.54,2526800
20220122,000000,29.99,29.99,28.5,28.95,1178900
20220125,000000,29.08,29.37,27.06,27.85,1342600
20220126,000000,28.48,28.8,26.65,26.89,1200900
20220127,000000,27.45,27.77,25.8,27.18,1151900
20220128,000000,27,28.28,26.98,27.5,429600
20220129,000000,27.6,28.16,27.32,27.32,243000
20220201,000000,27.91,27.97,27.4,27.88,493800
20220202,000000,28.38,28.4,27.73,27.79,393900
20220203,000000,28.02,28.25,27.31,27.79,298500
20220204,000000,27.84,27.85,26.96,27.34,207200
20220205,000000,27.58,27.58,26.66,27.46,447900
20220208,000000,27.92,27.92,27.21,27.59,291000
20220209,000000,27.98,28.97,27.63,28.71,579600
20220210,000000,28.98,29.3,28.66,29.04,449700
20220211,000000,29.22,30,29.04,29.74,652400
20220212,000000,29.8,30.99,28.52,29.06,1027700
20220215,000000,28.51,28.87,27.78,28.2,1051400
20220216,000000,27.98,31.04,27.98,29.69,1248600
20220217,000000,29.97,31.04,28.81,29.36,818600
20220218,000000,29.55,29.59,28.7,29,242300
20220219,000000,29.01,29.47,27.92,28.03,372400
20220222,000000,27.83,28.52,23.49,25.47,3806600
